index,type,name,resident,streamed,parentStack
1,string,,128120,0,||assetlist
9162,xmodelmesh,p7_debris_plaster_rubble_med_02_lod0d32b373a,240,64048,|p7_debris_plaster_rubble_med_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9163,xmodel,p7_debris_plaster_rubble_med_02,5100,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9164,image,i_mtl_p7_debris_plaster_rubble_med_01_n,296,755536,|mc/mtl_p7_debris_plaster_rubble_med_01|material|p7_debris_plaster_rubble_med_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9165,material,mc/mtl_p7_debris_plaster_rubble_med_01,860,0,|p7_debris_plaster_rubble_med_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9166,xmodelmesh,p7_debris_plaster_rubble_med_01_lod06b6c2a49,240,27056,|p7_debris_plaster_rubble_med_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9167,xmodelmesh,p7_debris_plaster_rubble_med_01_lod07dbd6726,240,34432,|p7_debris_plaster_rubble_med_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9168,xmodel,p7_debris_plaster_rubble_med_01,9804,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9169,image,i_mtl_p7_debris_paper_sheet_01_c,273,375408,|mc/mtl_p7_debris_paper_sheet_01|material|p7_debris_paper_sheet_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9170,material,mc/mtl_p7_debris_paper_sheet_01,851,0,|p7_debris_paper_sheet_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9171,xmodelmesh,p7_debris_paper_sheet_01_lod1e37499f8,3536,0,|p7_debris_paper_sheet_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9172,xmodelmesh,p7_debris_paper_sheet_01_lod05a3886e2,232,5984,|p7_debris_paper_sheet_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9173,xmodel,p7_debris_paper_sheet_01,352,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9174,image,i_mtl_p7_debris_paint_peeling_01_c,67,1435808,|mc/mtl_p7_debris_paint_peeling_green|material|p7_debris_paint_peeling_01_green|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9175,material,mc/mtl_p7_debris_paint_peeling,853,0,|p7_debris_paint_peeling_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9176,xmodelmesh,p7_debris_paint_peeling_03_lod026df599b,240,16960,|p7_debris_paint_peeling_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9177,xmodelmesh,p7_debris_paint_peeling_03_lod0ace2037f,232,26304,|p7_debris_paint_peeling_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9178,xmodel,p7_debris_paint_peeling_03,432,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9179,xmodelmesh,p7_debris_paint_peeling_02_lod037e83210,232,16864,|p7_debris_paint_peeling_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9180,xmodelmesh,p7_debris_paint_peeling_02_lod01e54baf7,232,26400,|p7_debris_paint_peeling_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9181,xmodel,p7_debris_paint_peeling_02,432,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9182,material,mc/mtl_p7_debris_paint_peeling_green,1528,0,|p7_debris_paint_peeling_01_green|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9183,xmodelmesh,p7_debris_paint_peeling_01_lod0a4392a3f,240,16928,|p7_debris_paint_peeling_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9184,xmodelmesh,p7_debris_paint_peeling_01_lod07ecb2b09,240,26336,|p7_debris_paint_peeling_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9185,xmodel,p7_debris_paint_peeling_01_green,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9186,xmodel,p7_debris_paint_peeling_01,380,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9187,xmodelmesh,p7_debris_newspaper_corner_06_lod0d208252f,848,0,|p7_debris_newspaper_corner_06|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9188,xmodel,p7_debris_newspaper_corner_06,436,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9189,xmodelmesh,p7_debris_newspaper_corner_05_lod07130d48,2696,0,|p7_debris_newspaper_corner_05|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9190,xmodelmesh,p7_debris_newspaper_corner_05_lod01d1a8b6e,3808,0,|p7_debris_newspaper_corner_05|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9191,xmodel,p7_debris_newspaper_corner_05,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9192,xmodelmesh,p7_debris_newspaper_corner_03_lod037111b58,248,7456,|p7_debris_newspaper_corner_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9193,xmodelmesh,p7_debris_newspaper_corner_03_lod098a23a7b,240,13264,|p7_debris_newspaper_corner_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9194,xmodel,p7_debris_newspaper_corner_03_wet,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9195,xmodel,p7_debris_newspaper_corner_03,380,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9196,xmodelmesh,p7_debris_newspaper_corner_02_lod0720e923c,348,8880,|p7_debris_newspaper_corner_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9197,xmodelmesh,p7_debris_newspaper_corner_02_lod05ba3a47c,352,18864,|p7_debris_newspaper_corner_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9198,xmodel,p7_debris_newspaper_corner_02_wet,508,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9199,xmodel,p7_debris_newspaper_corner_02,452,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9200,xmodelmesh,p7_debris_newspaper_corner_01_lod0324a6881,240,10960,|p7_debris_newspaper_corner_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9201,xmodelmesh,p7_debris_newspaper_corner_01_lod084dc0960,248,20896,|p7_debris_newspaper_corner_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9202,xmodel,p7_debris_newspaper_corner_01,432,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9203,xmodelmesh,p7_debris_newspaper_07_lod056add49a,344,18144,|p7_debris_newspaper_07|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9204,xmodelmesh,p7_debris_newspaper_07_lod0638233aa,344,31600,|p7_debris_newspaper_07|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9205,xmodel,p7_debris_newspaper_07,408,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9206,xmodelmesh,p7_debris_newspaper_06_lod095d58548,240,9840,|p7_debris_newspaper_06|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9207,xmodelmesh,p7_debris_newspaper_06_lod036dd3d1e,232,17408,|p7_debris_newspaper_06|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9208,xmodel,p7_debris_newspaper_06,392,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9209,xmodelmesh,p7_debris_newspaper_03_lod09a99918,240,13952,|p7_debris_newspaper_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9210,xmodelmesh,p7_debris_newspaper_03_lod0e6db756b,232,27760,|p7_debris_newspaper_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9211,xmodel,p7_debris_newspaper_03,392,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9212,xmodelmesh,p7_debris_newspaper_02_lod015bfbc2,240,11040,|p7_debris_newspaper_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9213,xmodelmesh,p7_debris_newspaper_02_lod019a42090,232,20752,|p7_debris_newspaper_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9214,xmodel,p7_debris_newspaper_02,348,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9215,xmodelmesh,p7_debris_newspaper_01_lod0d71ef5e8,3772,0,|p7_debris_newspaper_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9216,xmodelmesh,p7_debris_newspaper_01_lod0b10863bb,232,6128,|p7_debris_newspaper_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9217,xmodel,p7_debris_newspaper_01,352,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9218,image,i_mtl_p7_debris_glass_shards_n,111,1402736,|mc/mtl_p7_debris_glass_shards_dark|material|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9219,image,i_mtl_p7_debris_glass_shards_c,287,393216,|mc/mtl_p7_debris_glass_shards_dark|material|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9220,material,mc/mtl_p7_debris_glass_shards_dark,1058,0,|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9221,image,i_mtl_p7_debris_glass_shards_edge_n,340,65696,|mc/mtl_p7_debris_glass_shards_edge|material|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9222,image,i_mtl_p7_debris_glass_shards_edge_c,292,0,|mc/mtl_p7_debris_glass_shards_edge|material|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9223,material,mc/mtl_p7_debris_glass_shards_edge,1408,0,|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9224,xmodelmesh,p7_debris_glass_shards_06_lod0eb55f322,352,142768,|p7_debris_glass_shards_06_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9225,xmodelmesh,p7_debris_glass_shards_06_lod03350275f,352,267552,|p7_debris_glass_shards_06_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9226,xmodel,p7_debris_glass_shards_06_dark,492,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9227,xmodelmesh,p7_debris_glass_shards_04_lod067286bdf,356,86896,|p7_debris_glass_shards_04_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9228,xmodelmesh,p7_debris_glass_shards_04_lod06dc72bd5,352,163984,|p7_debris_glass_shards_04_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9229,xmodel,p7_debris_glass_shards_04_dark,500,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9230,xmodelmesh,p7_debris_glass_shards_02_lod05c86d58a,348,146624,|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9231,xmodelmesh,p7_debris_glass_shards_02_lod0aa166e16,352,275792,|p7_debris_glass_shards_02_dark|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9232,xmodel,p7_debris_glass_shards_02_dark,500,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9233,image,i_mtl_p7_debris_drywall_set_01_n,49,1406592,|mc/mtl_p7_debris_drywall_set_01|material|p7_debris_drywall_set_01_chunk_4|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9234,image,i_mtl_p7_debris_drywall_set_01_c,281,742728,|mc/mtl_p7_debris_drywall_set_01|material|p7_debris_drywall_set_01_chunk_4|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9235,material,mc/mtl_p7_debris_drywall_set_01,826,0,|p7_debris_drywall_set_01_chunk_4|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9236,xmodelmesh,p7_debris_drywall_set_01_chunk_4_lod091cefa05,240,14136,|p7_debris_drywall_set_01_chunk_4|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9237,xmodelmesh,p7_debris_drywall_set_01_chunk_4_lod046d669ca,240,28016,|p7_debris_drywall_set_01_chunk_4|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9238,xmodel,p7_debris_drywall_set_01_chunk_4,3308,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9239,image,i_mtl_p7_debris_drywall_chunks_c,289,744280,|mc/mtl_p7_debris_drywall_chunks|material|p7_debris_drywall_chunks_20|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9240,material,mc/mtl_p7_debris_drywall_chunks,819,0,|p7_debris_drywall_chunks_20|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9241,xmodelmesh,p7_debris_drywall_chunks_pile_07_lod03a9331b6,240,57224,|p7_debris_drywall_chunks_pile_07|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9242,xmodelmesh,p7_debris_drywall_chunks_pile_07_lod080f63685,240,102656,|p7_debris_drywall_chunks_pile_07|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9243,xmodel,p7_debris_drywall_chunks_pile_07,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9244,xmodelmesh,p7_debris_drywall_chunks_edge_02_lod0ded4f364,248,114128,|p7_debris_drywall_chunks_edge_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9245,xmodelmesh,p7_debris_drywall_chunks_edge_02_lod08cb79cd5,240,180976,|p7_debris_drywall_chunks_edge_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9246,xmodel,p7_debris_drywall_chunks_edge_02,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9247,xmodelmesh,p7_debris_drywall_chunks_23_lod0323d0eeb,4448,0,|p7_debris_drywall_chunks_23|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9248,xmodelmesh,p7_debris_drywall_chunks_23_lod0258a1859,248,5680,|p7_debris_drywall_chunks_23|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9249,xmodel,p7_debris_drywall_chunks_23,432,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9250,xmodelmesh,p7_debris_drywall_chunks_21_lod0789aa0fc,248,7776,|p7_debris_drywall_chunks_21|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9251,xmodelmesh,p7_debris_drywall_chunks_21_lod04722f9be,248,11328,|p7_debris_drywall_chunks_21|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9252,xmodel,p7_debris_drywall_chunks_21,432,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9253,xmodelmesh,p7_debris_drywall_chunks_20_lod070eefd7d,248,4896,|p7_debris_drywall_chunks_20|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9254,xmodelmesh,p7_debris_drywall_chunks_20_lod08215ae8a,248,7552,|p7_debris_drywall_chunks_20|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9255,xmodel,p7_debris_drywall_chunks_20,432,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9256,image,i_mtl_p7_debris_concrete_rubble_sm_n,117,1452032,|mc/mtl_p7_debris_concrete_rubble_sm_warm|material|p7_debris_concrete_rubble_sm_11_warm|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9257,image,i_mtl_p7_debris_concrete_rubble_sm_c,285,742728,|mc/mtl_p7_debris_concrete_rubble_sm|material|p7_debris_concrete_rubble_scattered_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9258,material,mc/mtl_p7_debris_concrete_rubble_sm,1166,0,|p7_debris_concrete_rubble_scattered_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9259,xmodelmesh,p7_debris_concrete_rubble_sm_16_lod03518a7e4,3720,0,|p7_debris_concrete_rubble_sm_16|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9260,xmodelmesh,p7_debris_concrete_rubble_sm_16_lod09afb31c6,240,5688,|p7_debris_concrete_rubble_sm_16|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9261,xmodel,p7_debris_concrete_rubble_sm_16,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9262,xmodelmesh,p7_debris_concrete_rubble_sm_15_lod031d34ae2,3496,0,|p7_debris_concrete_rubble_sm_15|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9263,xmodelmesh,p7_debris_concrete_rubble_sm_15_lod0e4365d93,240,5248,|p7_debris_concrete_rubble_sm_15|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9264,xmodel,p7_debris_concrete_rubble_sm_15,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9265,image,i_mtl_p7_debris_concrete_rubble_sm_02_c,224,709960,|mc/mtl_p7_debris_concrete_rubble_sm_warm|material|p7_debris_concrete_rubble_sm_11_warm|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9266,material,mc/mtl_p7_debris_concrete_rubble_sm_warm,832,0,|p7_debris_concrete_rubble_sm_11_warm|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9267,xmodelmesh,p7_debris_concrete_rubble_sm_11_lod04ac293fd,3768,0,|p7_debris_concrete_rubble_sm_11_warm|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9268,xmodelmesh,p7_debris_concrete_rubble_sm_11_lod0797253e3,248,5672,|p7_debris_concrete_rubble_sm_11_warm|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9269,xmodel,p7_debris_concrete_rubble_sm_11_warm,448,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9270,xmodelmesh,p7_debris_concrete_rubble_sm_07_lod06ab06086,1944,0,|p7_debris_concrete_rubble_sm_07|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9271,xmodelmesh,p7_debris_concrete_rubble_sm_07_lod0f635b7bf,3152,0,|p7_debris_concrete_rubble_sm_07|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9272,xmodel,p7_debris_concrete_rubble_sm_07,400,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9273,xmodelmesh,p7_debris_concrete_rubble_sm_01_lod03509e64c,240,4384,|p7_debris_concrete_rubble_sm_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9274,xmodelmesh,p7_debris_concrete_rubble_sm_01_lod02b61f11c,240,8016,|p7_debris_concrete_rubble_sm_01|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9275,xmodel,p7_debris_concrete_rubble_sm_01,440,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9276,xmodelmesh,p7_debris_concrete_rubble_sm_00_lod05cba6fb8,2872,0,|p7_debris_concrete_rubble_sm_00|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9277,xmodelmesh,p7_debris_concrete_rubble_sm_00_lod0e66a6c12,240,4768,|p7_debris_concrete_rubble_sm_00|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9278,xmodel,p7_debris_concrete_rubble_sm_00,360,0,|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9279,image,i_t7_concrete_wall_weathered_01_n,290,1462656,|wc/mtl_fxanim_gp_concrete_wall_weathered_01_crack|material|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9280,image,i_t7_concrete_wall_weathered_01_c,282,742728,|wc/mtl_fxanim_gp_concrete_wall_weathered_01_crack|material|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9281,material,mc/t7_concrete_wall_weathered_01,820,0,|ass_9|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9282,image,i_t7_decal_damage_concrete_cracks_01_c,119,1419960,|mc/mtl_p7_debris_concrete_rubble_slab_cracks|material|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9283,material,mc/mtl_p7_debris_concrete_rubble_slab_cracks,1433,0,|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9284,image,i_t7_decal_damage_plaster_tile_01_r,108,218440,|mc/t7_decal_damage_concrete_tile_01_wet|material|ass_11|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9285,material,mc/mtl_p7_debris_concrete_rubble_slab_trim,1436,0,|p7_debris_concrete_rubble_slab_02|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9286,xmodelmesh,p7_debris_concrete_rubble_slab_03_lod153e9091a,584,19768,|p7_debris_concrete_rubble_slab_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
9287,xmodelmesh,p7_debris_concrete_rubble_slab_03_lod1a824192a,576,34848,|p7_debris_concrete_rubble_slab_03|xmodel|maps/zm/zm_verrukt_remastered.d3dbsp|gfx_map|zone_source/zm_verrukt_remastered.zone|csv
