index,type,name,resident,streamed,parentStack
1,string,,106439,0,||assetlist
5160,xanim,ai_zombie_base_jump_up_128,94426,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5161,xanim,ai_zombie_cp_jump_up_128_down_32,56366,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5162,xanim,ai_zm_dlc4_zombie_jump_across_up_148,21536,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5163,xanim,ai_zombie_base_jump_up_160,94321,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5164,xanim,ai_zm_dlc1_zombie_jump_up_180_down_36,59158,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5165,xanim,ai_zm_dlc4_zombie_jump_up_224,38119,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5166,xanim,ai_zm_dlc1_zombie_jump_up_244_down_36,55841,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5167,xanim,ai_zombie_base_jump_up_36,64604,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5168,xanim,ai_zm_dlc1_zombie_jump_up_36_down_180,18200,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5169,xanim,ai_zm_dlc1_zombie_jump_up_36_down_244,79037,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5170,xanim,ai_zombie_base_jump_up_48,55177,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5171,xanim,ai_zombie_base_jump_up_72,116905,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5172,xanim,ai_zombie_base_jump_up_96,126148,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5173,xanim,ai_zombie_base_mantle_over_128,100369,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5174,xanim,ai_zombie_base_mantle_over_36,66734,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5175,xanim,ai_zombie_base_mantle_over_48,37502,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5176,xanim,ai_zombie_base_mantle_over_72,93745,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5177,xanim,ai_zombie_base_mantle_over_96,96947,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5178,xanim,ai_zombie_base_ad_attack_v1,24836,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5179,xanim,ai_zombie_base_ad_attack_v2,86292,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5180,xanim,ai_zombie_base_ad_attack_v3,85880,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5181,xanim,ai_zombie_base_ad_attack_v4,85880,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5182,xanim,ai_zombie_base_au_attack_v1,24556,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5183,xanim,ai_zombie_base_au_attack_v2,86402,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5184,xanim,ai_zombie_base_au_attack_v3,85952,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5185,xanim,ai_zombie_base_au_attack_v4,85984,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5186,xanim,ai_zombie_base_run_ad_attack_v1,13916,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5187,xanim,ai_zombie_base_run_ad_attack_v2,13410,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5188,xanim,ai_zombie_base_run_ad_attack_v3,10499,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5189,xanim,ai_zombie_base_run_ad_attack_v4,12751,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5190,xanim,ai_zombie_base_run_au_attack_v1,13880,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5191,xanim,ai_zombie_base_run_au_attack_v2,13113,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5192,xanim,ai_zombie_base_run_au_attack_v3,10198,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5193,xanim,ai_zombie_base_run_au_attack_v4,12655,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5194,xanim,ai_zombie_base_fwd_ad_attack_v1,29460,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5195,xanim,ai_zombie_base_fwd_ad_attack_v2,42462,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5196,xanim,ai_zombie_base_walk_ad_attack_v1,24045,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5197,xanim,ai_zombie_base_walk_ad_attack_v2,24928,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5198,xanim,ai_zombie_base_walk_ad_attack_v3,26778,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5199,xanim,ai_zombie_base_walk_ad_attack_v4,30816,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5200,xanim,ai_zombie_base_walk_au_attack_v1,24248,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5201,xanim,ai_zombie_base_walk_au_attack_v2,24882,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5202,xanim,ai_zombie_base_walk_au_attack_v3,26854,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5203,xanim,ai_zombie_base_walk_au_attack_v4,30853,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5204,xanim,ai_zombie_base_crawl_win_trav_l_v1,61524,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5205,xanim,ai_zombie_base_crawl_win_trav_m_v1,58571,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5206,xanim,ai_zombie_base_crawl_win_trav_m_v2,59257,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5207,xanim,ai_zombie_base_crawl_win_trav_r_v1,59056,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5208,xanim,ai_zombie_base_crawl_run_win_trav_l_v1,39203,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5209,xanim,ai_zombie_base_crawl_run_win_trav_r_v1,44645,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5210,xanim,ai_zombie_base_crawl_sprint_win_trav_l_v1,28284,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5211,xanim,ai_zombie_base_crawl_sprint_win_trav_r_v1,27702,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5212,xanim,ai_zombie_base_crawl_boardtear_aligned_l_1_grab,4973,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5213,xanim,ai_zombie_base_crawl_boardtear_aligned_l_2_grab,25129,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5214,xanim,ai_zombie_base_crawl_boardtear_aligned_l_3_grab,22569,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5215,xanim,ai_zombie_base_crawl_boardtear_aligned_l_4_grab,39727,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5216,xanim,ai_zombie_base_crawl_boardtear_aligned_l_5_grab,23501,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5217,xanim,ai_zombie_base_crawl_boardtear_aligned_l_6_grab,13461,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5218,xanim,ai_zombie_base_crawl_boardtear_aligned_m_1_grab,19987,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5219,xanim,ai_zombie_base_crawl_boardtear_aligned_m_2_grab,35728,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5220,xanim,ai_zombie_base_crawl_boardtear_aligned_m_3_grab,46706,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5221,xanim,ai_zombie_base_crawl_boardtear_aligned_m_4_grab,52987,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5222,xanim,ai_zombie_base_crawl_boardtear_aligned_m_5_grab,38019,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5223,xanim,ai_zombie_base_crawl_boardtear_aligned_m_6_grab,15328,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5224,xanim,ai_zombie_base_crawl_boardtear_aligned_r_1_grab,39300,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5225,xanim,ai_zombie_base_crawl_boardtear_aligned_r_2_grab,32945,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5226,xanim,ai_zombie_base_crawl_boardtear_aligned_r_3_grab,41837,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5227,xanim,ai_zombie_base_crawl_boardtear_aligned_r_4_grab,47309,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5228,xanim,ai_zombie_base_crawl_boardtear_aligned_r_5_grab,28748,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5229,xanim,ai_zombie_base_crawl_boardtear_aligned_r_6_grab,23015,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5230,xanim,ai_zombie_base_crawl_boardtear_aligned_l_1_hold,25376,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5231,xanim,ai_zombie_base_crawl_boardtear_aligned_l_2_hold,8162,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5232,xanim,ai_zombie_base_crawl_boardtear_aligned_l_3_hold,6414,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5233,xanim,ai_zombie_base_crawl_boardtear_aligned_l_4_hold,7337,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5234,xanim,ai_zombie_base_crawl_boardtear_aligned_l_5_hold,6935,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5235,xanim,ai_zombie_base_crawl_boardtear_aligned_l_6_hold,5400,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5236,xanim,ai_zombie_base_crawl_boardtear_aligned_m_1_hold,8345,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5237,xanim,ai_zombie_base_crawl_boardtear_aligned_m_2_hold,5935,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5238,xanim,ai_zombie_base_crawl_boardtear_aligned_m_3_hold,8005,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5239,xanim,ai_zombie_base_crawl_boardtear_aligned_m_4_hold,7688,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5240,xanim,ai_zombie_base_crawl_boardtear_aligned_m_5_hold,5651,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5241,xanim,ai_zombie_base_crawl_boardtear_aligned_m_6_hold,5088,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5242,xanim,ai_zombie_base_crawl_boardtear_aligned_r_1_hold,5020,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5243,xanim,ai_zombie_base_crawl_boardtear_aligned_r_2_hold,6407,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5244,xanim,ai_zombie_base_crawl_boardtear_aligned_r_3_hold,6007,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5245,xanim,ai_zombie_base_crawl_boardtear_aligned_r_4_hold,5555,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5246,xanim,ai_zombie_base_crawl_boardtear_aligned_r_5_hold,4274,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5247,xanim,ai_zombie_base_crawl_boardtear_aligned_r_6_hold,9984,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5248,xanim,ai_zombie_base_crawl_idle_v1,29697,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5249,xanim,ai_zombie_base_crawl_attack_v1,32500,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5250,xanim,ai_zombie_base_crawl_attack_v2,23124,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5251,xanim,ai_zombie_base_crawl_boardtear_aligned_l_1_pull,21339,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5252,xanim,ai_zombie_base_crawl_boardtear_aligned_l_2_pull,18167,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5253,xanim,ai_zombie_base_crawl_boardtear_aligned_l_3_pull,26392,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5254,xanim,ai_zombie_base_crawl_boardtear_aligned_l_4_pull,41542,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5255,xanim,ai_zombie_base_crawl_boardtear_aligned_l_5_pull,21319,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5256,xanim,ai_zombie_base_crawl_boardtear_aligned_l_6_pull,23253,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5257,xanim,ai_zombie_base_crawl_boardtear_aligned_m_1_pull,25039,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5258,xanim,ai_zombie_base_crawl_boardtear_aligned_m_2_pull,20065,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5259,xanim,ai_zombie_base_crawl_boardtear_aligned_m_3_pull,20420,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5260,xanim,ai_zombie_base_crawl_boardtear_aligned_m_4_pull,25243,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5261,xanim,ai_zombie_base_crawl_boardtear_aligned_m_5_pull,23376,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5262,xanim,ai_zombie_base_crawl_boardtear_aligned_m_6_pull,27997,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5263,xanim,ai_zombie_base_crawl_boardtear_aligned_r_1_pull,24245,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5264,xanim,ai_zombie_base_crawl_boardtear_aligned_r_2_pull,25117,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5265,xanim,ai_zombie_base_crawl_boardtear_aligned_r_3_pull,21169,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
5266,xanim,ai_zombie_base_crawl_boardtear_aligned_r_4_pull,20337,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_nacht_remastered.d3dbsp|col_map|zone_source/zm_nacht_remastered.zone|csv
